annot_transcript_id logFC logCPM PValue annot_transcript_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
ENST00000575643.1 0.371205009913507 1.87227730588376 1 PSMB6-204 1 1 1 2 0
ENST00000575671.5 -0.722595137216532 2.67355106078035 0.387766111582921 TRAP1-212 1 4 5 4 0
ENST00000575692.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000575693.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000575727.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000575744.5 0.0530629607234452 2.87529224390533 1 FOPNL-208 1 5 4 4 3
ENST00000575752.5 -2.51786926828149 2.45467943700437 0.109417914296158 ZNF174-205 1 4 5 0 1
ENST00000575771.5 1.51323103959613 4.65226495314498 0.000189555495313512 NAA38-205 1 10 13 34 16
ENST00000575790.5 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000575823.1 5.7109968799408 2.56075091559194 0.000244605842078569 ZNF263-208 1 0 0 4 7
ENST00000575838.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000575851.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000575858.5 -2.51790003088527 2.45124368864355 0.0390831006222377 STX8-212 1 4 5 1 0
ENST00000575878.1 -4.45851043171449 2.09005135905322 0.0625152589752817 NA 1 4 2 0 0
ENST00000575890.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000575898.5 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000575938.1 -2.9991673616766 1.61029280614872 0.500012206732887 NA 1 0 2 0 0
ENST00000575942.1 -0.495612016325053 1.74584760010209 1 PAM16-213 1 2 0 1 0
ENST00000575948.1 1.20122083296468 1.75079642148518 1 ZNF200-209 1 1 0 1 1
ENST00000575949.6 -0.535599142882513 2.09627323211948 1 GOSR2-209 1 2 2 1 1
ENST00000575984.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000576008.5 -1.84987095358862 3.28216204920117 0.0106431875459099 RPS15A-212 1 9 11 1 3
ENST00000576020.5 -3.57233395679145 3.0802025320103 0.000145386422094807 TXNDC17-209 1 9 10 1 0
ENST00000576021.1 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000576027.1 4.85920629457973 2.10339289911733 0.0156330116465042 RMI2-205 1 0 0 4 2
ENST00000576084.5 2.50357330344018 1.46283526712995 1 COX11-208 1 0 0 0 1
ENST00000576112.2 -4.67150791519679 2.19004864736027 0.03126144465052 NA 1 3 4 0 0
ENST00000576117.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000576176.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000576180.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000576183.5 1.80484726498945 2.81524372666585 0.0351887981072093 PCTP-207 1 2 2 9 2
ENST00000576201.5 2.5035425408364 1.45924314730803 1 PLSCR3-212 1 0 0 1 0
ENST00000576202.1 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000576229.5 -5.30285056491126 2.52749352825328 0.00195527144826077 NA 1 5 6 0 0
ENST00000576247.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000576251.5 -5.30284416545403 2.52660616798174 0.00195527144826077 NA 1 6 5 0 0
ENST00000576274.2 -3.90598947149716 1.86951586938983 0.25001831009984 NA 1 3 1 0 0
ENST00000576313.1 2.5035425408364 1.45924314730803 1 AC007114.1-202 1 0 0 1 0
ENST00000576343.5 3.908110778409 1.75576025765776 0.25001831009984 PCYT2-218 1 0 0 1 2
ENST00000576348.1 -0.495581253721272 1.74940124295711 1 ERCC4-208 1 2 0 0 1
ENST00000576353.5 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000576370.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000576432.5 -5.8319562971728 2.86068399717992 0.000122341725568448 NA 1 7 9 0 0
ENST00000576436.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000576462.1 2.50357330344018 1.46283526712995 1 SLC12A4-217 1 0 0 0 1
ENST00000576498.5 2.5035425408364 1.45924314730803 1 HGS-216 1 0 0 1 0
ENST00000576500.5 -3.52267695427958 1.74445651630095 0.25001831009984 NA 1 3 0 0 0
ENST00000576502.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000576536.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000576547.2 4.29890895024998 1.8811965061714 0.125018310323359 EIF4A3-207 1 0 0 2 2
ENST00000576551.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000576570.5 2.50357330344018 1.46283526712995 1 MIS12-204 1 0 0 0 1
ENST00000576603.5 -2.9991673616766 1.61029280614872 0.500012206732887 NA 1 0 2 0 0
ENST00000576606.5 -2.1679346117566 2.28659712836347 0.289110561078801 DLGAP1-AS1-205 1 3 4 0 1
ENST00000576620.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000576634.5 0.334366643565574 1.60978519470642 1 CLUAP1-212 1 1 0 1 0
ENST00000576677.5 3.37039673023551 1.61476509632543 0.500012206732887 TBCD-222 1 0 0 1 1
ENST00000576679.1 2.5035425408364 1.45924314730803 1 MCRIP1-211 1 0 0 1 0
ENST00000576686.1 3.37039673023551 1.61476509632543 0.500012206732887 SAT2-213 1 0 0 1 1
ENST00000576730.5 2.5035425408364 1.45924314730803 1 MCRIP1-212 1 0 0 1 0
ENST00000576819.1 3.37042749180845 1.61834897519305 0.500012206732887 NAA60-234 1 0 0 0 2
ENST00000576862.5 -4.85706237221129 2.28269931016798 0.0156330116465042 NA 1 3 5 0 0
ENST00000576870.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000576871.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000576892.7 5.83418787861403 2.63110318559927 0.000244605842078569 CCNQ-204 1 0 0 6 6
ENST00000576912.1 -5.30284416545403 2.52660616798174 0.00195527144826077 NA 1 6 5 0 0
ENST00000576917.5 -3.52269616011849 1.7472980701841 0.25001831009984 NA 1 0 3 0 0
ENST00000576925.3 2.5035425408364 1.45924314730803 1 BSG-210 1 0 0 1 0
ENST00000576948.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000576951.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000576955.5 -0.495594058236418 1.75130065306856 1 PHF23-212 1 0 2 0 1
ENST00000576965.1 -5.4253295396883 2.60018070308434 0.000977874346469707 NA 1 6 6 0 0
ENST00000576969.5 2.5035425408364 1.45924314730803 1 TXNDC11-209 1 0 0 1 0
ENST00000576976.2 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000577038.1 -1.40245333228162 1.98589422450566 0.625018309429777 MMD-203 1 2 2 1 0
ENST00000577043.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577051.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577075.6 3.37039673023551 1.61476509632543 0.500012206732887 CYB5D2-205 1 0 0 1 1
ENST00000577085.1 -5.53822526114886 2.67014674713233 0.000489068444351102 NA 1 6 7 0 0
ENST00000577157.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577166.5 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000577210.5 -4.85704957143047 2.28088167027918 0.0156330116465042 NA 1 5 3 0 0
ENST00000577218.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000577238.1 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000577246.5 -5.99905833429546 2.97366833216222 3.06070822699004e-05 NA 1 9 9 0 0
ENST00000577259.1 -5.42531674145254 2.59842056886375 0.000977874346469707 NA 1 8 4 0 0
ENST00000577277.6 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000577279.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577286.5 -5.30283776602515 2.52571919999142 0.00195527144826077 NA 1 7 4 0 0
ENST00000577289.6 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000577292.5 0.39285156138712 2.28532444478819 1 SAP30BP-204 1 2 2 4 0
ENST00000577315.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000577352.5 2.5035425408364 1.45924314730803 1 MYO1D-204 1 0 0 1 0
ENST00000577376.5 3.90808001852256 1.75219272278935 0.25001831009984 FAM222B-203 1 0 0 2 1
ENST00000577379.5 -0.372629723146968 2.53437295936619 0.753936285608026 CENPX-203 1 3 4 3 1
ENST00000577396.5 0.0309358099495298 4.21535898618254 1 SUPT4H1-202 1 15 15 16 7
ENST00000577399.5 3.90804925929175 1.74863312134454 0.25001831009984 FBXL20-203 1 0 0 3 0
ENST00000577419.5 0.524601926316219 5.00231520553754 0.167760061871714 TMEM11-202 1 19 27 32 18
ENST00000577425.5 -4.4585296347951 2.09282332957174 0.0625152589752817 NA 1 1 5 0 0
ENST00000577427.1 -5.64291814116817 2.73597326969814 0.000489068444351102 NA 1 7 7 0 0
ENST00000577429.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000577432.5 -4.85706237221129 2.28269931016798 0.0156330116465042 NA 1 3 5 0 0
ENST00000577439.2 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577454.5 -1.65100867983391 2.53517760604869 0.226625436358664 MSL1-203 1 5 4 0 2
ENST00000577513.5 2.5035425408364 1.45924314730803 1 FAM222B-204 1 0 0 1 0
ENST00000577523.5 4.29893970910567 1.88475564502948 0.0625152589752817 NT5C-202 1 0 0 1 3
ENST00000577537.5 3.37042749180845 1.61834897519305 0.500012206732887 CCDC144NL-AS1-207 1 0 0 0 2
ENST00000577543.5 0.37122936855891 1.87675941953654 1 TGIF1-222 1 0 2 1 1
ENST00000577549.1 2.5035425408364 1.45924314730803 1 DHX40-204 1 0 0 1 0
ENST00000577578.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000577594.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577615.5 4.29887819204982 1.87764518432282 0.125018310323359 C17orf80-206 1 0 0 3 1
ENST00000577645.5 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000577660.1 -4.45852323373985 2.09189887532176 0.0625152589752817 NA 1 2 4 0 0
ENST00000577682.5 2.5035425408364 1.45924314730803 1 FAM222B-205 1 0 0 1 0
ENST00000577712.5 -1.95497429187657 2.19048023739252 0.218784330599151 DCXR-204 1 3 3 1 0
ENST00000577724.1 2.5035425408364 1.45924314730803 1 PSMD12-203 1 0 0 1 0
ENST00000577731.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000577732.5 2.5035425408364 1.45924314730803 1 CYBC1-210 1 0 0 1 0
ENST00000577734.1 -2.9991673616766 1.61029280614872 0.500012206732887 NA 1 0 2 0 0
ENST00000577741.2 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000577743.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577746.1 -4.67150151449526 2.18913242382662 0.03126144465052 NA 1 4 3 0 0
ENST00000577747.5 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000577760.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577771.5 2.5035425408364 1.45924314730803 1 DRG2-209 1 0 0 1 0
ENST00000577787.1 -5.16899383492702 2.44992666712073 0.00390968402380792 NA 1 5 5 0 0
ENST00000577809.5 -0.167842694275629 5.08051104893339 0.617736371057848 C17orf75-202 1 31 31 31 11
ENST00000577810.1 -1.98551873375989 3.36717872637132 0.0146626899123936 MIEN1-205 1 11 11 1 3
ENST00000577812.5 5.71084313810748 2.54344042930178 0.000489068444351102 NARF-209 1 0 0 9 2
ENST00000577820.5 0.152016511781163 3.65568732724533 0.728438540160568 ISYNA1-203 1 9 9 7 8
ENST00000577824.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000577831.5 -4.67149511382211 2.18821664862434 0.03126144465052 NA 1 5 2 0 0
ENST00000577837.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000577841.1 -5.64291814116817 2.73597326969814 0.000489068444351102 NA 1 7 7 0 0
ENST00000577848.1 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000577853.1 -3.23698208761763 2.86023489351216 0.00183403935671103 AC239868.1-201 1 8 7 1 0
ENST00000577886.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000577901.5 3.90808001852256 1.75219272278935 0.25001831009984 VAPA-204 1 0 0 2 1
ENST00000577908.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000577916.6 2.5035425408364 1.45924314730803 1 ISYNA1-204 1 0 0 1 0
ENST00000577942.5 -3.90598947149716 1.86951586938983 0.25001831009984 NA 1 3 1 0 0
ENST00000577958.1 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000577970.1 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000577995.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000578015.1 3.37039673023551 1.61476509632543 0.500012206732887 PSMD12-204 1 0 0 1 1
ENST00000578033.1 3.37042749180845 1.61834897519305 0.500012206732887 ACADVL-209 1 0 0 0 2
ENST00000578049.3 0.686256835431217 5.61860759136877 0.0393143070777915 SEC22B-201 1 33 35 44 37
ENST00000578069.1 -2.16795897365885 2.2822186233235 0.125032042674722 RPL26-202 1 4 3 1 0
ENST00000578095.1 3.37036596931833 1.61118930007146 0.500012206732887 NT5C-203 1 0 0 2 0
ENST00000578105.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000578107.5 -4.20855628807561 1.98638811553281 0.125018310323359 NA 1 1 4 0 0
ENST00000578145.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000578151.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000578168.1 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000578181.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000578183.1 -5.16899383492702 2.44992666712073 0.00390968402380792 NA 1 5 5 0 0
ENST00000578186.2 3.37036596931833 1.61118930007146 0.500012206732887 HIST2H4A-201 1 0 0 2 0
ENST00000578195.6 -2.9991673616766 1.61029280614872 0.500012206732887 NA 1 0 2 0 0
ENST00000578200.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000578205.5 2.5035425408364 1.45924314730803 1 RHOT1-206 1 0 0 1 0
ENST00000578224.5 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000578270.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000578272.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000578273.5 4.29887819204982 1.87764518432282 0.125018310323359 DCXR-206 1 0 0 3 1
ENST00000578294.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000578296.1 -5.30284416545403 2.52660616798174 0.00195527144826077 NA 1 6 5 0 0
ENST00000578317.5 -2.66541413173275 2.53044214774504 0.0654650935227393 COPS3-215 1 6 4 0 1
ENST00000578324.5 -2.79930802407486 2.6014778249752 0.0117292424661778 EIF4A1-207 1 5 6 1 0
ENST00000578337.1 3.37036596931833 1.61118930007146 0.500012206732887 NT5C-204 1 0 0 2 0
ENST00000578339.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000578354.5 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000578412.1 0.334366643565574 1.60978519470642 1 TOP2A-204 1 1 0 1 0
ENST00000578424.2 3.908110778409 1.75576025765776 0.25001831009984 FASN-202 1 0 0 1 2
ENST00000578426.5 -5.91792549251378 2.91832366845729 6.1191763650115e-05 NA 1 8 9 0 0
ENST00000578479.1 -5.64291814116817 2.73597326969814 0.000489068444351102 NA 1 7 7 0 0
ENST00000578491.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000578492.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000578497.5 -1.26094457563526 2.672262035812 0.146055098746484 LINC00668-202 1 5 5 3 0
ENST00000578501.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000578529.5 -0.495618418568422 1.74679502857922 1 THOC1-205 1 1 1 1 0
ENST00000578544.1 2.5035425408364 1.45924314730803 1 ANAPC11-214 1 0 0 1 0
ENST00000578550.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000578593.1 -2.35351343097029 2.36922996501468 0.0703392032066368 DDX42-207 1 4 4 1 0
ENST00000578621.5 2.5035425408364 1.45924314730803 1 MIEF2-207 1 0 0 1 0
ENST00000578623.1 4.2989704686169 1.88832263092018 0.0625152589752817 WIPF2-205 1 0 0 0 4
ENST00000578647.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000578663.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000578664.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000578681.5 3.37039673023551 1.61476509632543 0.500012206732887 DDX42-208 1 0 0 1 1
ENST00000578692.1 2.5035425408364 1.45924314730803 1 CRLF3-203 1 0 0 1 0
ENST00000578706.5 2.50357330344018 1.46283526712995 1 UBB-208 1 0 0 0 1
ENST00000578753.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000578757.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000578758.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000578804.5 -5.02142977159141 2.36700192935809 0.00781784142363128 NA 1 6 3 0 0
ENST00000578806.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000578809.5 -1.51724952116574 2.80513464891324 0.179640002716216 ACADVL-215 1 6 6 2 1
ENST00000578812.5 -1.08812010247746 2.28702663443343 0.453165050410231 RPL26-204 1 3 3 1 1
ENST00000578824.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000578865.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000578888.1 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000578909.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000578913.5 3.37042749180845 1.61834897519305 0.500012206732887 CYBC1-215 1 0 0 0 2
ENST00000578919.5 3.90814153895109 1.75933575725417 0.125018310323359 CYBC1-216 1 0 0 0 3
ENST00000578920.1 -4.67150151449526 2.18913242382662 0.03126144465052 NA 1 4 3 0 0
ENST00000578921.5 1.01837008894762 5.2418025537289 0.00351082103208985 RAB31-207 1 25 20 33 34
ENST00000578922.1 2.5035425408364 1.45924314730803 1 SMG8-203 1 0 0 1 0
ENST00000578926.1 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000578942.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000578963.5 3.90808001852256 1.75219272278935 0.25001831009984 ISYNA1-206 1 0 0 2 1
ENST00000578985.5 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000578987.1 -4.20854988672337 1.98545620827426 0.125018310323359 NA 1 2 3 0 0
ENST00000578994.5 -2.35350703059407 2.3683282197526 0.0703392032066368 GARS-DT-210 1 5 3 1 0
ENST00000579003.1 -2.92175623624812 2.67394639479491 0.0224813970596058 AC004687.1-201 1 6 6 0 1
ENST00000579004.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000579016.5 3.37042749180845 1.61834897519305 0.500012206732887 ENGASE-205 1 0 0 0 2
ENST00000579019.2 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000579023.5 2.5035425408364 1.45924314730803 1 NT5C-206 1 0 0 1 0
ENST00000579037.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000579076.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000579082.1 3.37039673023551 1.61476509632543 0.500012206732887 NT5C-207 1 0 0 1 1
ENST00000579146.5 3.37036596931833 1.61118930007146 0.500012206732887 PGAP3-206 1 0 0 2 0
ENST00000579154.1 -5.30284416545403 2.52660616798174 0.00195527144826077 NA 1 6 5 0 0
ENST00000579183.1 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000579187.1 -4.20854988672337 1.98545620827426 0.125018310323359 NA 1 2 3 0 0
ENST00000579218.5 2.5035425408364 1.45924314730803 1 NAT9-207 1 0 0 1 0
ENST00000579232.5 -1.92386988073354 3.03305033681349 0.0309197032698006 THOC1-206 1 8 8 2 1
ENST00000579260.5 -0.125569039796283 4.2338567075192 0.892953765990674 RPL19-203 1 17 15 16 6
ENST00000579287.1 -4.20853708410405 1.9835938334846 0.125018310323359 NA 1 4 1 0 0
ENST00000579289.1 -5.02144257172168 2.36880459754523 0.00781784142363128 NA 1 4 5 0 0
ENST00000579297.5 -0.783711846588439 3.09041267283558 0.359396045732749 MIF4GD-208 1 7 7 4 2
ENST00000579298.5 0.650662809180216 2.53864730903819 0.548883190281411 NUP85-210 1 3 2 4 2
ENST00000579308.1 2.5035425408364 1.45924314730803 1 CSNK1D-210 1 0 0 1 0
ENST00000579310.5 3.908110778409 1.75576025765776 0.25001831009984 SPATA33-209 1 0 0 1 2
ENST00000579319.1 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000579322.1 2.5035425408364 1.45924314730803 1 ZNF236-204 1 0 0 1 0
ENST00000579324.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000579361.1 -5.83194350136772 2.85897617827851 0.000122341725568448 NA 1 9 7 0 0
ENST00000579380.1 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000579383.5 -2.16785289299526 2.8005079484703 0.0224813970596058 SNHG15-204 1 7 6 2 0
ENST00000579385.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000579387.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000579396.1 2.5035425408364 1.45924314730803 1 SCO1-204 1 0 0 1 0
ENST00000579425.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000579436.6 3.37039673023551 1.61476509632543 0.500012206732887 RASSF5-202 1 0 0 1 1
ENST00000579446.1 -0.571522068829571 3.41448235389068 0.442220060204343 RPL36-204 1 10 8 5 4
ENST00000579449.1 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000579457.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000579480.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000579495.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000579511.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000579534.5 2.5035425408364 1.45924314730803 1 POLI-208 1 0 0 1 0
ENST00000579573.2 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000579584.5 4.60602940357154 1.98951396820898 0.0625152589752817 MYO1D-206 1 0 0 5 0
ENST00000579624.1 -5.91791269735872 2.91662890932807 6.1191763650115e-05 NA 1 10 7 0 0
